machine_id,cycle,temperature,vibration,pressure,rpm,voltage,humidity,failure
1,1,0.1957123098201934,0.23573588218082514,0.82421875,0.8602307386288293,0.585144012127337,0.19476744186046502,0
1,2,0.10269709543568473,0.07666048961279626,0.7530381944444446,0.8411351279671129,0.6700353713996972,0.1902748414376323,0
1,3,0.22648686030428733,0.19369940505217983,0.873697916666667,0.8245590770454845,0.7614957049014652,0.34487315010570807,0
1,4,0.2396265560165971,0.13557007705061933,0.75,0.9395305662378992,0.708438605356239,0.2658562367864694,0
1,5,0.03976486860304229,0.14873695503755,0.7491319444444446,0.7929982760907044,0.653360282971196,0.2230443974630021,0
1,6,0.08471645919778714,0.10045840241880427,0.8259548611111116,0.9706935419705611,0.6508337544214253,0.27933403805496826,0
1,7,0.18395573997233727,0.13557007705061933,0.8402777777777777,0.8191221323431903,0.646791308741788,0.07293868921775881,0
1,8,0.15318118948824289,0.21544913683799866,0.8194444444444446,0.7492375016576052,0.6296109146033348,0.23652219873150115,0
1,9,0.17392807745504824,0.180630059494782,0.6805555555555554,0.8383503514122794,0.9489641232945942,0.39852008456659616,0
1,10,0.11652835408022089,0.23680873890568616,0.8250868055555562,0.7622331255801615,0.7483577564426476,0.25079281183932345,0
1,11,0.2365145228215768,0.20988978835462796,0.72265625,0.7835830791672187,0.8079838302172799,0.2457716701902748,0
1,12,0.2295988934993085,0.17409538671608313,0.8051215277777777,0.8597003049993366,0.6690247599797878,0.28409090909090917,0
1,13,0.18049792531120312,0.23797912806007998,0.6970486111111116,0.86991115236706,0.6993431025770587,0.31157505285412257,0
1,14,0.25414937759336054,0.1745830488637472,0.8185763888888893,0.791672192016974,0.6457806973218805,0.08245243128964042,0
1,15,0.20885200553250316,0.1937969374817127,0.7365451388888893,0.8981567431375148,0.4497220818595231,0.10755813953488369,0
1,16,0.11721991701244816,0.13917877694333367,0.7052951388888893,0.9092958493568486,0.5785750378979273,0.2579281183932345,0
1,17,0.20228215767634827,0.1572222764069053,0.8350694444444446,0.9274632011669532,0.5346134411318832,0.18472515856236793,0
1,18,0.11065006915629327,0.12025748561396665,0.8042534722222223,0.8671263758122261,0.48964123294593165,0.34566596194503174,0
1,19,0.2382434301521439,0.20286745342826493,0.7482638888888884,0.9221588648720327,0.596260737746336,0.2167019027484145,0
1,20,0.17427385892116165,0.09743489710328684,0.8823784722222223,0.7066702028908627,0.8509348155634164,0.08879492600422823,0
1,21,0.16528354080221286,0.1934068077635814,0.759114583333333,0.8101047606418241,0.7119757453259226,0.14164904862579286,0
1,22,0.13139695712309818,0.14639617672876232,0.7894965277777777,0.7733722317994958,0.8468923698837791,0.024577167019027346,0
1,23,0.2631396957123098,0.21320589095874382,0.8046875,0.8383503514122794,0.7574532592218279,0.22436575052854124,0
1,24,0.16839557399723315,0.19311421047498295,0.74609375,0.7922026256464654,0.794845881758464,0.22806553911205074,0
1,25,0.14972337482710918,0.24568418999317276,0.8168402777777777,0.8187243071210712,0.62455785750379,0.20983086680761098,0
1,26,0.15560165975103724,0.19291914561591728,0.7513020833333339,0.9542500994563059,0.7680646791308732,0.3292811839323466,0
1,27,0.21715076071922557,0.08114698137130597,0.7586805555555562,0.81779604826946,0.7887822132390099,0.3390591966173362,0
1,28,0.20608575380359584,0.15497903052765044,0.873697916666667,0.8559872695928923,0.6563921172309239,0.23070824524312883,0
1,29,0.20954356846473043,0.1016287915731981,0.7170138888888884,0.8127569287892848,0.7710965133906011,0.07531712473572938,0
1,30,0.21127247579529707,0.1340095581780942,0.6271701388888893,0.8327807983026125,0.7710965133906011,0.2938689217758985,0
1,31,0.3302213001383123,0.2334926363015703,0.8888888888888893,0.827741678822437,0.657908034360787,0.28937632135306557,0
1,32,0.15421853388658313,0.19145615917292502,0.94921875,0.8565177032223841,0.5997978777160178,0.27034883720930214,0
1,33,0.1476486860304287,0.12679215839266558,0.7565104166666661,0.9035936878398085,0.5932289034866081,0.3239957716701902,0
1,34,0.12724757952973675,0.1120647615332098,0.65625,0.9350218803872168,0.7210712481051029,0.1540697674418603,0
1,35,0.22648686030428733,0.1636594167560714,0.76171875,0.8459090306325416,0.7453259221829214,0.4061839323467229,0
1,36,0.2627939142461959,0.10338437530478883,0.7625868055555554,0.8639437740352736,0.6316321374431535,0.17124735729386886,0
1,37,0.1773858921161824,0.13059592314444554,0.7686631944444446,0.748044025991248,0.7139969681657394,0.3070824524312896,0
1,38,0.1275933609958506,0.1791670730517897,0.7078993055555554,0.8179286566768331,0.7685699848408287,0.11442917547568698,0
1,39,0.12932226832641724,0.22100848532136935,0.8177083333333339,0.8855589444370771,0.773117736230418,0.17494714587737836,0
